nama_tempat_wisata,kategori,preferensi,kecamatan,kabupaten_kota,rating,jumlah_rating,link,latitude,longitude,link_gambar
Kebun Teh Cianten,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.7,178.0,https://www.google.com/maps/place/Kebun+Teh+Cianten/data=!4m7!3m6!1s0x2e69d53897264469:0xf4094c73cf359116!8m2!3d-6.7232152!4d106.6049877!16s%2Fg%2F11q32rxh7s!19sChIJaUQmlzjVaS4RFpE1z3NMCfQ?authuser=0&hl=id&rclk=1,-6.7232152,106.6049877,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYQSPG80kSZEY-JU6BkSTJtokbIs8_a05rmgn6wkyaRwrXnR8q2kUKSqyAlbQpEdrt9kTjpQI_cGK_5o6gfWipznwp3C_Kw0zwvPjvK5d6oy68cF4g6059iyFfvuIiWMaW14t8=w1200-h800
Wisata Panorama Pabangbon,Umum,Lainnya,Leuwiliang,Kabupaten Bogor,4.0,1043.0,https://www.google.com/maps/place/Wisata+Panorama+Pabangbon/data=!4m7!3m6!1s0x2e69db7617f7bc7f:0x5175ce57fb110064!8m2!3d-6.6187472!4d106.593819!16s%2Fg%2F11g020c75l!19sChIJf7z3F3bbaS4RZAAR-1fOdVE?authuser=0&hl=id&rclk=1,-6.6187472,106.593819,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrGj8Hua7mubthrlSRRXX3y5WaVb3AM9WR1rSaFdMJ3eJzMZ2poo72m6V22ygfKOCRQYnidPTcv3KVLrV37mq9tLSqYfrQW8XPzHJDVaF0klOohs4RM9XUICswLjMyeFG4bgU1=w1200-h800
Alun-Alun Kecamatan Leuwiliang,Umum,Lainnya,Leuwiliang,Kabupaten Bogor,4.5,472.0,https://www.google.com/maps/place/Alun-Alun+Kecamatan+Leuwiliang/data=!4m7!3m6!1s0x2e69dbb4ef2d4959:0x9d1ba89c9bc52d96!8m2!3d-6.576828!4d106.635948!16s%2Fg%2F11pkx09wxr!19sChIJWUkt77TbaS4Rli3Fm5yoG50?authuser=0&hl=id&rclk=1,-6.576828,106.635948,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbFq0Q7HSYBWoGgW3fKwFhvUbKsrITEUOhSfqdyucCeyBVJtHs5lnfyk6zrh8NRzuha-4P_o0IDVH99xwIuqHxvUfr3DaEKAqDGHwV7Cmb4PjFfTV_E860bRTFsU3UPqfldus=w1200-h800
Panorama Bukit Bintang,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.1,606.0,https://www.google.com/maps/place/Panorama+Bukit+Bintang/data=!4m7!3m6!1s0x2e69d991c8d85467:0xdbe4bf97f805a980!8m2!3d-6.6056628!4d106.6137532!16s%2Fg%2F11f6yw8_x4!19sChIJZ1TYyJHZaS4RgKkF-Je_5Ns?authuser=0&hl=id&rclk=1,-6.6056628,106.6137532,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwP7P_rOosstkiyP7ZaXrjvHNX7EH-Frla0b3ZwQGS2oK5hd4H2SGrBLA5cJVWX6u_TEccgWjIbmt7fM5G6PGPh8oYYcTF3AmaImQpyE5lwblRVbnff4rldFuIPv3L7Ud5DjKnk=w1200-h800
Air Terjun Curug Lontar,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.4,867.0,https://www.google.com/maps/place/Air+Terjun+Curug+Lontar/data=!4m7!3m6!1s0x2e69d0a845ba7197:0x69fcd01c7ee2c6c9!8m2!3d-6.636803!4d106.6388636!16s%2Fg%2F11fzf5r56j!19sChIJl3G6RajQaS4RycbifhzQ_Gk?authuser=0&hl=id&rclk=1,-6.636803,106.6388636,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLo8VPF8SFG10fXSeSCOT7W7Mjusf-3Xej4Bi1czSG65q-vQSt85Ns_hi1iXF1267rjTJp3PMuvnla9syDKpE7LjTpyHy-NuyGXPmw65sUb7gAm75KvdHQL0KrOnPMDGPbMN3OJA=w1200-h800
Curug Cikuluwung,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.4,1992.0,https://www.google.com/maps/place/Curug+Cikuluwung/data=!4m7!3m6!1s0x2e69d166a6e60e3b:0x13030bbba976074d!8m2!3d-6.6423047!4d106.6432085!16s%2Fg%2F11ffw8q79d!19sChIJOw7mpmbRaS4RTQd2qbsLAxM?authuser=0&hl=id&rclk=1,-6.6423047,106.6432085,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwWu1DOCc0E3nRNS6KPFI37VwYrCVk8bfwHlhdJ7pRSQi6PMzbz0SnD108SgN-LD4vjalSiENLsVgbVkG4KgxmlSG8wCyqDDD7y_Ik_1c5zth109J160io8nYk8OWUaHQG1cE8whQ=w1200-h800
Curug Dengdeng,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.2,307.0,https://www.google.com/maps/place/Curug+Dengdeng/data=!4m7!3m6!1s0x2e69debed78aa251:0x407523ed402462d9!8m2!3d-6.5366217!4d106.6065085!16s%2Fg%2F11c2kv4mcs!19sChIJUaKK177eaS4R2WIkQO0jdUA?authuser=0&hl=id&rclk=1,-6.5366217,106.6065085,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPkJ0kY4PJl5Pt2ww615GJEFzXOqW4NPaNfb9PyYeZ-Nd2QQ-Ghz2mOdTlcL701IkqhpiqolVRFiOsy93H8Bsl-Mjzrjp-6NAO2keRobAuo81FvyovEkRsZ5kfBwRxLm5anV8=w1200-h800
Tempat Wisata Curug Suakan Rumpin,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.4,434.0,https://www.google.com/maps/place/Tempat+Wisata+Curug+Suakan+Rumpin/data=!4m7!3m6!1s0x2e69dfc70ffa9b57:0x93c1cd6395fa0271!8m2!3d-6.4706913!4d106.6152127!16s%2Fg%2F11l6sgjd6_!19sChIJV5v6D8ffaS4RcQL6lWPNwZM?authuser=0&hl=id&rclk=1,-6.4706913,106.6152127,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymyxV326PIpsgdk-kyplDBC1wIVUiKnYW2PVDd_BZROTCrrAVjr8kR68vI-EOPfXr4_-FxEJZNt1-dFFlT0Qs_HJ9QBJHXKKzLJQSULJCj_f0UyPjL0GY1V41NbilCaKvvUw=w1200-h800
Bukit Panorama Gunung Salak Endah,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.4,260.0,https://www.google.com/maps/place/Bukit+Panorama+Gunung+Salak+Endah/data=!4m10!3m9!1s0x2e69d10bd1403b0f:0x8f63c0f71bd14a88!5m2!4m1!1i2!8m2!3d-6.6896996!4d106.6729938!16s%2Fg%2F11bw83cd1w!19sChIJDztA0QvRaS4RiErRG_fAY48?authuser=0&hl=id&rclk=1,-6.6896996,106.6729938,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwuYOr7iKaeqHRFIaBsC1Ua-FQJwu8XFl9MH-_1g56_AyjjWo6SDgQa_r9QsItsOJSNmKreKP1_nPn2TqkSHI9SVdMxkQNZWjYDBa5kQJawUkxolkTVDDWqGGZht7wZaMCVP26ufA=w1200-h800
Pabangbon Camping Ground,Rekreasi,Wisata Rekreasi,Leuwiliang,Kabupaten Bogor,4.3,708.0,https://www.google.com/maps/place/Pabangbon+Camping+Ground/data=!4m7!3m6!1s0x2e69d9cb93704b77:0xc9d0569ba24f7f80!8m2!3d-6.6192021!4d106.5862538!16s%2Fg%2F11d_d29fzk!19sChIJd0twk8vZaS4RgH9PoptW0Mk?authuser=0&hl=id&rclk=1,-6.6192021,106.5862538,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfu9q3Og3e08JWcJtCaKtliYVAJCH-S7-UKWEknxNL1Tu3KKYAlpcJyq0pXaUDReP6d2n_LHV0qY5vvWr9yHW0UAI5wC1zGjAbssD68kBUZjND_ZMjNSmxgPpYQJP3RtJj_sKj9A=w1200-h800
Curug Love Nanggung,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.3,571.0,https://www.google.com/maps/place/Curug+Love+Nanggung/data=!4m7!3m6!1s0x2e69d7e6f5e15e9b:0xbf589179b0a6a785!8m2!3d-6.6367481!4d106.5629632!16s%2Fg%2F11f75z1_m3!19sChIJm17h9ebXaS4RhaemsHmRWL8?authuser=0&hl=id&rclk=1,-6.6367481,106.5629632,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxMSlvfAMEH7SYDxlGTjBpQ9m1hu5V8pW9-f38oD35HCDvFOBHx_EOMaXTMtZZ67fPkNFDLU2S281ZLLAmv1aR2esZ9qaEF4tIv_M41q6fvbjmbOoUIiDeoFYhblXXa5bzbTU2=w1200-h800
Wisata Alam Gunung Benteng Pabangbon,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.0,185.0,https://www.google.com/maps/place/Wisata+Alam+Gunung+Benteng+Pabangbon/data=!4m7!3m6!1s0x2e69d9c955555555:0xe5d8a29d31a9dc64!8m2!3d-6.6200625!4d106.5878723!16s%2Fg%2F11c6dj_tf8!19sChIJVVVVVcnZaS4RZNypMZ2i2OU?authuser=0&hl=id&rclk=1,-6.6200625,106.5878723,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSytYv_2JNJqxMgRkxpDh1yZdzvIDFdsoFuAnTMQmPUhANrWTONSqWj343AV4dx456i3TS9BVmM4Bd6SaGlLFn9rHFHELvif5fcbj5LXgvrOSIxOMPTbpQxLTnIAXfNfa8uQfMdHXQ=w1200-h800
Kampung Febri (Wisata Kita),Budaya,Wisata Budaya & Edukasi,Leuwiliang,Kabupaten Bogor,4.4,468.0,https://www.google.com/maps/place/Kampung+Febri+%28Wisata+Kita%29/data=!4m7!3m6!1s0x2e69dbbfdc231b1d:0xa3f0ea73d2250d88!8m2!3d-6.5825017!4d106.662086!16s%2Fg%2F11ks6jpg3b!19sChIJHRsj3L_baS4RiA0l0nPq8KM?authuser=0&hl=id&rclk=1,-6.5825017,106.662086,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdVSx4OK7PQzU8PpRJ9ONMEYbAdxp__trY1_vFlqixhEisgapNXvXR9KlsU4uEOPTl955dyjzFhlNWMq20gLintUNmVdxm-IrFJ1qvJ8dhzNE6Lv6uhzrLHkFd114QyikvOdLsxg=w1200-h800
Wisata Bukit Cianten,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.4,431.0,https://www.google.com/maps/place/Wisata+Bukit+Cianten/data=!4m7!3m6!1s0x2e69d75d51d5bb07:0x48d126b25aeb7081!8m2!3d-6.7070066!4d106.6099515!16s%2Fg%2F11h2fn5s1n!19sChIJB7vVUV3XaS4RgXDrWrIm0Ug?authuser=0&hl=id&rclk=1,-6.7070066,106.6099515,https://lh3.googleusercontent.com/p/AF1QipPJxSSFDm1qcS02HgX0qywN_x7-IlVkNCNqWxiy=w1200-h800
Telaga Batu,Umum,Lainnya,Leuwiliang,Kabupaten Bogor,4.5,572.0,https://www.google.com/maps/place/Telaga+Batu/data=!4m7!3m6!1s0x2e69d17dadbe4265:0xc82f69c2e586ea6d!8m2!3d-6.6972853!4d106.6930933!16s%2Fg%2F11hf88y6m8!19sChIJZUK-rX3RaS4RbeqG5cJpL8g?authuser=0&hl=id&rclk=1,-6.6972853,106.6930933,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzD5d8ZFA8U2Ih3eXMCkSbc2bqpg329eqkYJgLfZ2Z6ZR_wdSheLEBYgInLQYUUMcK6c6JN7NuioGZYRlwZBUsiVW1eNZlX_IsqLXHD2HeJ8mKwM41SVRP5Q5ucWLPYtWlrWBeu=w1200-h800
Jembatan Cianten,Umum,Lainnya,Leuwiliang,Kabupaten Bogor,4.3,486.0,https://www.google.com/maps/place/Jembatan+Cianten/data=!4m7!3m6!1s0x2e69dbdd3c93f973:0xbef7ab4c76758c78!8m2!3d-6.5735922!4d106.6392566!16s%2Fg%2F11f1580np2!19sChIJc_mTPN3baS4ReIx1dkyr974?authuser=0&hl=id&rclk=1,-6.5735922,106.6392566,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvtebvoSl2WK70Vi4Cbq7g4I5XspXfkJNzJ7mkFkMmoqu8vL89XQAtEFUrZhL6TdW72eNSS2cdS5smBrzsrvADUrT-_cDQSJq_cnnAey9HUx0QZC-zGcVbYBDfcc0fFFpVdN-ZPg=w1200-h800
Wisata Jembatan Gantung Rawayan Bogor,Umum,Lainnya,Leuwiliang,Kabupaten Bogor,4.6,173.0,https://www.google.com/maps/place/Wisata+Jembatan+Gantung+Rawayan+Bogor/data=!4m7!3m6!1s0x2e69dde4946d22a3:0xbaa4717fc76b3b3f!8m2!3d-6.5280797!4d106.6934433!16s%2Fg%2F11rpd9t4hw!19sChIJoyJtlOTdaS4RPztrx39xpLo?authuser=0&hl=id&rclk=1,-6.5280797,106.6934433,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfj8hsr5L6tbY03KQSMb2YeBGVhGT2zpy8PX5g-tKtmgyx610HLvepmmuzDYHELJtoJP9kgeLCHVLBF0puKCJf-t1Dl06HO1sTJV2VD6MPXB697704uCf-SmrvPrPsZ8r1bVr0=w1200-h800
KOPI RAFTING BOGOR,Umum,Lainnya,Leuwiliang,Kabupaten Bogor,4.5,254.0,https://www.google.com/maps/place/KOPI+RAFTING+BOGOR/data=!4m7!3m6!1s0x2e69dbcf9b82431d:0x231aa68516c504df!8m2!3d-6.5829549!4d106.6434677!16s%2Fg%2F11c61rt12l!19sChIJHUOCm8_baS4R3wTFFoWmGiM?authuser=0&hl=id&rclk=1,-6.5829549,106.6434677,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx-jW0xaPl-UWs-QUD79tGc7I2vpW3U8tydaMowZYgPui28Yxw-3J7gELLLFPO9DdsOF3GId5ZnwnIEfunAHpRuZc_Xath3iUXeVEb5zdsceBajsSHs6688vYnaLtvEccOqWSLvuA=w1200-h800
Wisata Bakukung,Umum,Lainnya,Leuwiliang,Kabupaten Bogor,4.5,181.0,https://www.google.com/maps/place/Wisata+Bakukung/data=!4m7!3m6!1s0x2e69d69155555555:0x4f7600af4019d0bf!8m2!3d-6.7020835!4d106.5996595!16s%2Fg%2F11f3qvhtwz!19sChIJVVVVVZHWaS4Rv9AZQK8Adk8?authuser=0&hl=id&rclk=1,-6.7020835,106.5996595,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeON3BKw9VnncQG9kl8G35ItjJ-DSN_EuJlFINI6dLVX3ttXhHiUq0LKSums2LOoPzacq-1LIyEzdESRou3kq0_yy2HVWohqWZrn-YNkUhLHPYmLhr6YDD9g9hnLflsVuUrI3q-A=w1200-h800
Rumpin Eco Park,Alam,Wisata Alam,Leuwiliang,Kabupaten Bogor,4.4,110.0,https://www.google.com/maps/place/Rumpin+Eco+Park/data=!4m7!3m6!1s0x2e69dd743971e0ab:0x26152610511e7174!8m2!3d-6.4738417!4d106.6453345!16s%2Fg%2F11l325cw9f!19sChIJq-BxOXTdaS4RdHEeURAmFSY?authuser=0&hl=id&rclk=1,-6.4738417,106.6453345,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKg2DQFbbAz2PPcRC7DYRC9bf3ATX3YoXhWxIaZHMAGcF-mBgWYBWUC0BFKsSpwFTpGlQHK8dYlmgKjWfvqoLrxQt6AF9oft1WWuqRKuDgFFhjRLxf7u7VSFUxYgdN-BXmfw8=w1200-h800
Rumah Pohon Pabangbon,Umum,Lainnya,Leuwiliang,Kabupaten Bogor,4.3,3267.0,https://www.google.com/maps/place/Rumah+Pohon+Pabangbon/data=!4m7!3m6!1s0x2e69d9c89a7b647d:0x32683eeafdf7da3e!8m2!3d-6.619395!4d106.5935603!16s%2Fg%2F11c6vqk12b!19sChIJfWR7msjZaS4RPtr3_eo-aDI?authuser=0&hl=id&rclk=1,-6.619395,106.5935603,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
Kampoeng Wisata Cinangneng,Budaya,Wisata Budaya & Edukasi,Leuwisadeng,Kabupaten Bogor,4.4,2141.0,https://www.google.com/maps/place/Kampoeng+Wisata+Cinangneng/data=!4m7!3m6!1s0x2e69db4626284d49:0x4490d49b0f325087!8m2!3d-6.5659313!4d106.7114553!16s%2Fg%2F11h0t6fcv!19sChIJSU0oJkbbaS4Rh1AyD5vUkEQ?authuser=0&hl=id&rclk=1,-6.5659313,106.7114553,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtInoOGBAoE6Ggs5_D96B2_hNnIso1hkenZC7iy37hJajLyiUjC2AE2fQM17MkQ522u5bEQdKxIfD4pCssLM5b3WONARdELg0TGiiaOhzkKLbO1z4oSw_IQUV3Fy9B3ksiJVRavA=w1200-h800
Panorama Pabangbon Parking Lot,Umum,Lainnya,Leuwisadeng,Kabupaten Bogor,4.3,937.0,https://www.google.com/maps/place/Panorama+Pabangbon+Parking+Lot/data=!4m7!3m6!1s0x2e69d9c9b7cd862d:0x545c297fcff9a495!8m2!3d-6.6166935!4d106.5911744!16s%2Fg%2F11ggr4mv_k!19sChIJLYbNt8nZaS4RlaT5z38pXFQ?authuser=0&hl=id&rclk=1,-6.6166935,106.5911744,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3KmGthsRwKzNZ71qodAwYEc-xPJ-6ZY2171UyxhuEwuqwGc5U6LdkWwwJMC6Hgg1HK5KKL80bC364ZEOYpyfRfyWOQ5oCTCNw3t78DnuSVNDXgn0RoiSLjCYvj_-0PhLOClb_=w1200-h800
Wisata Panorama Pabangbon,Umum,Lainnya,Leuwisadeng,Kabupaten Bogor,4.0,1043.0,https://www.google.com/maps/place/Wisata+Panorama+Pabangbon/data=!4m7!3m6!1s0x2e69db7617f7bc7f:0x5175ce57fb110064!8m2!3d-6.6187472!4d106.593819!16s%2Fg%2F11g020c75l!19sChIJf7z3F3bbaS4RZAAR-1fOdVE?authuser=0&hl=id&rclk=1,-6.6187472,106.593819,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrGj8Hua7mubthrlSRRXX3y5WaVb3AM9WR1rSaFdMJ3eJzMZ2poo72m6V22ygfKOCRQYnidPTcv3KVLrV37mq9tLSqYfrQW8XPzHJDVaF0klOohs4RM9XUICswLjMyeFG4bgU1=w1200-h800
Alun-Alun Kecamatan Leuwiliang,Umum,Lainnya,Leuwisadeng,Kabupaten Bogor,4.5,472.0,https://www.google.com/maps/place/Alun-Alun+Kecamatan+Leuwiliang/data=!4m7!3m6!1s0x2e69dbb4ef2d4959:0x9d1ba89c9bc52d96!8m2!3d-6.576828!4d106.635948!16s%2Fg%2F11pkx09wxr!19sChIJWUkt77TbaS4Rli3Fm5yoG50?authuser=0&hl=id&rclk=1,-6.576828,106.635948,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbFq0Q7HSYBWoGgW3fKwFhvUbKsrITEUOhSfqdyucCeyBVJtHs5lnfyk6zrh8NRzuha-4P_o0IDVH99xwIuqHxvUfr3DaEKAqDGHwV7Cmb4PjFfTV_E860bRTFsU3UPqfldus=w1200-h800
Panorama Bukit Bintang,Alam,Wisata Alam,Leuwisadeng,Kabupaten Bogor,4.1,606.0,https://www.google.com/maps/place/Panorama+Bukit+Bintang/data=!4m7!3m6!1s0x2e69d991c8d85467:0xdbe4bf97f805a980!8m2!3d-6.6056628!4d106.6137532!16s%2Fg%2F11f6yw8_x4!19sChIJZ1TYyJHZaS4RgKkF-Je_5Ns?authuser=0&hl=id&rclk=1,-6.6056628,106.6137532,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwP7P_rOosstkiyP7ZaXrjvHNX7EH-Frla0b3ZwQGS2oK5hd4H2SGrBLA5cJVWX6u_TEccgWjIbmt7fM5G6PGPh8oYYcTF3AmaImQpyE5lwblRVbnff4rldFuIPv3L7Ud5DjKnk=w1200-h800
Air Terjun Curug Lontar,Alam,Wisata Alam,Leuwisadeng,Kabupaten Bogor,4.4,867.0,https://www.google.com/maps/place/Air+Terjun+Curug+Lontar/data=!4m7!3m6!1s0x2e69d0a845ba7197:0x69fcd01c7ee2c6c9!8m2!3d-6.636803!4d106.6388636!16s%2Fg%2F11fzf5r56j!19sChIJl3G6RajQaS4RycbifhzQ_Gk?authuser=0&hl=id&rclk=1,-6.636803,106.6388636,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLo8VPF8SFG10fXSeSCOT7W7Mjusf-3Xej4Bi1czSG65q-vQSt85Ns_hi1iXF1267rjTJp3PMuvnla9syDKpE7LjTpyHy-NuyGXPmw65sUb7gAm75KvdHQL0KrOnPMDGPbMN3OJA=w1200-h800
Curug Dengdeng,Alam,Wisata Alam,Leuwisadeng,Kabupaten Bogor,4.2,307.0,https://www.google.com/maps/place/Curug+Dengdeng/data=!4m7!3m6!1s0x2e69debed78aa251:0x407523ed402462d9!8m2!3d-6.5366217!4d106.6065085!16s%2Fg%2F11c2kv4mcs!19sChIJUaKK177eaS4R2WIkQO0jdUA?authuser=0&hl=id&rclk=1,-6.5366217,106.6065085,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPkJ0kY4PJl5Pt2ww615GJEFzXOqW4NPaNfb9PyYeZ-Nd2QQ-Ghz2mOdTlcL701IkqhpiqolVRFiOsy93H8Bsl-Mjzrjp-6NAO2keRobAuo81FvyovEkRsZ5kfBwRxLm5anV8=w1200-h800
Seafood Angin Seroja,Umum,Lainnya,Leuwisadeng,Kabupaten Bogor,4.5,5576.0,https://www.google.com/maps/place/Seafood+Angin+Seroja/data=!4m7!3m6!1s0x2e69d8d7dfd7be1b:0xe1fefd42191d44ff!8m2!3d-6.5623187!4d106.5817944!16s%2Fg%2F11c6vt5hbd!19sChIJG77X39fYaS4R_0QdGUL9_uE?authuser=0&hl=id&rclk=1,-6.5623187,106.5817944,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
Tempat Wisata Curug Suakan Rumpin,Alam,Wisata Alam,Leuwisadeng,Kabupaten Bogor,4.4,434.0,https://www.google.com/maps/place/Tempat+Wisata+Curug+Suakan+Rumpin/data=!4m7!3m6!1s0x2e69dfc70ffa9b57:0x93c1cd6395fa0271!8m2!3d-6.4706913!4d106.6152127!16s%2Fg%2F11l6sgjd6_!19sChIJV5v6D8ffaS4RcQL6lWPNwZM?authuser=0&hl=id&rclk=1,-6.4706913,106.6152127,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymyxV326PIpsgdk-kyplDBC1wIVUiKnYW2PVDd_BZROTCrrAVjr8kR68vI-EOPfXr4_-FxEJZNt1-dFFlT0Qs_HJ9QBJHXKKzLJQSULJCj_f0UyPjL0GY1V41NbilCaKvvUw=w1200-h800
Wisata Alam Seureuh hejo,Alam,Wisata Alam,Leuwisadeng,Kabupaten Bogor,4.4,165.0,https://www.google.com/maps/place/Wisata+Alam+Seureuh+hejo/data=!4m7!3m6!1s0x2e69d9ad612f30c5:0xa883f484ec48826!8m2!3d-6.5421555!4d106.5887407!16s%2Fg%2F11r8wb1msm!19sChIJxTAvYa3ZaS4RJojETkg_iAo?authuser=0&hl=id&rclk=1,-6.5421555,106.5887407,https://lh3.googleusercontent.com/p/AF1QipOV40vC_aq3si1Iec6-WHM7qTTzxJTmiQ0nv_4r=w1200-h800
Curug Love Nanggung,Alam,Wisata Alam,Leuwisadeng,Kabupaten Bogor,4.3,571.0,https://www.google.com/maps/place/Curug+Love+Nanggung/data=!4m7!3m6!1s0x2e69d7e6f5e15e9b:0xbf589179b0a6a785!8m2!3d-6.6367481!4d106.5629632!16s%2Fg%2F11f75z1_m3!19sChIJm17h9ebXaS4RhaemsHmRWL8?authuser=0&hl=id&rclk=1,-6.6367481,106.5629632,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxMSlvfAMEH7SYDxlGTjBpQ9m1hu5V8pW9-f38oD35HCDvFOBHx_EOMaXTMtZZ67fPkNFDLU2S281ZLLAmv1aR2esZ9qaEF4tIv_M41q6fvbjmbOoUIiDeoFYhblXXa5bzbTU2=w1200-h800
Villa Bambu Desa Sibanteng,Rekreasi,Wisata Rekreasi,Leuwisadeng,Kabupaten Bogor,4.3,105.0,https://www.google.com/maps/place/Villa+Bambu+Desa+Sibanteng/data=!4m7!3m6!1s0x2e69d986703ed06f:0x3f047298dcd6d616!8m2!3d-6.559772!4d106.5995864!16s%2Fg%2F11jnsqh17k!19sChIJb9A-cIbZaS4RFtbW3JhyBD8?authuser=0&hl=id&rclk=1,-6.559772,106.5995864,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGmp2UL9q6ECBX0vVIqbEoLeo4mbKcfns40xgpbpYT6w7vGVOD-JxJ1UoYFX1PZAbi5XtB5uXVxbntKp_YGhthRgSP1eMIdbIAYMuI5QYMtm-nT-MR7kfSHc1p5yzdslab3xSG=w1200-h800
Wisata Alam Gunung Benteng Pabangbon,Alam,Wisata Alam,Leuwisadeng,Kabupaten Bogor,4.0,185.0,https://www.google.com/maps/place/Wisata+Alam+Gunung+Benteng+Pabangbon/data=!4m7!3m6!1s0x2e69d9c955555555:0xe5d8a29d31a9dc64!8m2!3d-6.6200625!4d106.5878723!16s%2Fg%2F11c6dj_tf8!19sChIJVVVVVcnZaS4RZNypMZ2i2OU?authuser=0&hl=id&rclk=1,-6.6200625,106.5878723,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSytYv_2JNJqxMgRkxpDh1yZdzvIDFdsoFuAnTMQmPUhANrWTONSqWj343AV4dx456i3TS9BVmM4Bd6SaGlLFn9rHFHELvif5fcbj5LXgvrOSIxOMPTbpQxLTnIAXfNfa8uQfMdHXQ=w1200-h800
Kampung Febri (Wisata Kita),Budaya,Wisata Budaya & Edukasi,Leuwisadeng,Kabupaten Bogor,4.4,468.0,https://www.google.com/maps/place/Kampung+Febri+%28Wisata+Kita%29/data=!4m7!3m6!1s0x2e69dbbfdc231b1d:0xa3f0ea73d2250d88!8m2!3d-6.5825017!4d106.662086!16s%2Fg%2F11ks6jpg3b!19sChIJHRsj3L_baS4RiA0l0nPq8KM?authuser=0&hl=id&rclk=1,-6.5825017,106.662086,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdVSx4OK7PQzU8PpRJ9ONMEYbAdxp__trY1_vFlqixhEisgapNXvXR9KlsU4uEOPTl955dyjzFhlNWMq20gLintUNmVdxm-IrFJ1qvJ8dhzNE6Lv6uhzrLHkFd114QyikvOdLsxg=w1200-h800
Jembatan Cianten,Umum,Lainnya,Leuwisadeng,Kabupaten Bogor,4.3,486.0,https://www.google.com/maps/place/Jembatan+Cianten/data=!4m7!3m6!1s0x2e69dbdd3c93f973:0xbef7ab4c76758c78!8m2!3d-6.5735922!4d106.6392566!16s%2Fg%2F11f1580np2!19sChIJc_mTPN3baS4ReIx1dkyr974?authuser=0&hl=id&rclk=1,-6.5735922,106.6392566,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvtebvoSl2WK70Vi4Cbq7g4I5XspXfkJNzJ7mkFkMmoqu8vL89XQAtEFUrZhL6TdW72eNSS2cdS5smBrzsrvADUrT-_cDQSJq_cnnAey9HUx0QZC-zGcVbYBDfcc0fFFpVdN-ZPg=w1200-h800
